gameID,genre
7687,Role-playing (RPG)
7687,Strategy
7687,Hack and slash/Beat 'em up
11695,Adventure
85129,NA
2594,Simulator
2594,Strategy
2594,Adventure
5289,Simulator
5289,Strategy
5289,Card & Board Game
18069,Role-playing (RPG)
7180,Racing
7180,Sport
50578,Sport
19939,Real Time Strategy (RTS)
19939,Role-playing (RPG)
19939,Strategy
210732,NA
4781,Adventure
6998,Fighting
6998,Racing
20208,Shooter
21466,Adventure
11175,Fighting
11175,Hack and slash/Beat 'em up
7267,Simulator
20322,Sport
5872,Role-playing (RPG)
5472,Shooter
4071,Racing
4071,Adventure
6563,Shooter
24066,Strategy
24066,Hack and slash/Beat 'em up
5497,Racing
5088,Puzzle
5088,Simulator
5088,Strategy
1777,Shooter
1777,Platform
1777,Adventure
22937,Sport
44935,Fighting
44935,Sport
43673,Shooter
1211,Role-playing (RPG)
18329,Platform
18329,Puzzle
18329,Adventure
21221,Strategy
21221,Turn-based strategy (TBS)
22565,Platform
10223,Hack and slash/Beat 'em up
10614,Platform
10614,Role-playing (RPG)
10614,Adventure
11841,Role-playing (RPG)
1797,Platform
1797,Strategy
1797,Adventure
10948,Role-playing (RPG)
10948,Adventure
218251,NA
218249,NA
4611,Platform
4611,Arcade
18812,Role-playing (RPG)
3655,Puzzle
3655,Strategy
4230,Fighting
4230,Platform
4230,Hack and slash/Beat 'em up
4152,Role-playing (RPG)
4152,Adventure
5133,Role-playing (RPG)
5133,Simulator
1916,Shooter
10219,Hack and slash/Beat 'em up
151927,Platform
151927,Adventure
3825,Shooter
3825,Platform
20047,Racing
20047,Simulator
20047,Sport
2277,Platform
2277,Puzzle
2277,Adventure
2584,Role-playing (RPG)
2584,Simulator
2584,Strategy
11209,Role-playing (RPG)
11209,Adventure
11006,Hack and slash/Beat 'em up
11198,Sport
11198,Indie
1506,Role-playing (RPG)
1506,Strategy
1506,Turn-based strategy (TBS)
1506,Tactical
7480,Hack and slash/Beat 'em up
11079,Fighting
11079,Hack and slash/Beat 'em up
4908,Quiz/Trivia
1182,Hack and slash/Beat 'em up
1182,Adventure
4796,Platform
4796,Puzzle
4796,Adventure
4796,Indie
11617,Role-playing (RPG)
21754,Sport
42574,Shooter
22528,Role-playing (RPG)
22528,Strategy
22528,Turn-based strategy (TBS)
22528,Tactical
48042,Role-playing (RPG)
48042,Strategy
48042,Turn-based strategy (TBS)
20071,Platform
20071,Role-playing (RPG)
70413,Role-playing (RPG)
11004,Hack and slash/Beat 'em up
7717,Sport
49167,Racing
49167,Sport
49205,Shooter
6455,Puzzle
6455,Strategy
6455,Adventure
11762,Racing
11762,Simulator
11762,Arcade
209931,Hack and slash/Beat 'em up
134833,Platform
4978,Adventure
4285,Sport
198806,NA
198844,Arcade
24331,Role-playing (RPG)
41830,Adventure
41830,Card & Board Game
5302,Role-playing (RPG)
5302,Hack and slash/Beat 'em up
5302,Adventure
8200,Real Time Strategy (RTS)
8200,Strategy
8200,Turn-based strategy (TBS)
69204,NA
64178,NA
44066,Puzzle
6948,Fighting
6948,Role-playing (RPG)
6948,Tactical
77321,NA
3802,Role-playing (RPG)
23255,NA
49281,NA
22958,Point-and-click
22958,Adventure
48021,NA
198874,NA
20300,Shooter
20300,Platform
72487,Shooter
19006,Puzzle
19006,Adventure
72830,Sport
12895,Shooter
164592,Adventure
164592,Indie
47700,Puzzle
47700,Adventure
91708,Simulator
91708,Sport
47694,Strategy
5760,Hack and slash/Beat 'em up
5760,Adventure
126289,NA
74301,Sport
74301,Arcade
573,Hack and slash/Beat 'em up
573,Adventure
11459,Role-playing (RPG)
11459,Strategy
11459,Turn-based strategy (TBS)
8607,Role-playing (RPG)
20826,Arcade
3840,Racing
4799,Fighting
4799,Platform
4799,Sport
4799,Hack and slash/Beat 'em up
124264,Visual Novel
131515,NA
5733,Adventure
1258,Puzzle
1258,Quiz/Trivia
200898,Hack and slash/Beat 'em up
200898,Adventure
5722,Shooter
21086,Puzzle
21086,Adventure
4079,Platform
4079,Quiz/Trivia
80202,NA
1165,Puzzle
980,Shooter
980,Racing
980,Adventure
50639,Sport
5265,Sport
19370,Arcade
68012,NA
6241,Sport
20699,Sport
84820,NA
8305,Shooter
8305,Simulator
131706,Shooter
131706,Platform
131706,Puzzle
131706,Adventure
22761,Platform
22761,Puzzle
22761,Adventure
21375,Role-playing (RPG)
21375,Turn-based strategy (TBS)
21375,Adventure
3055,Platform
3055,Arcade
200334,NA
200331,NA
50680,Puzzle
50680,Racing
50680,Arcade
47951,NA
4031,Simulator
4031,Sport
8646,Racing
8646,Arcade
24309,Adventure
47398,Shooter
47398,Strategy
47398,Adventure
25191,Adventure
82303,Quiz/Trivia
3589,Fighting
3589,Racing
6338,Music
23552,Music
23552,Simulator
8281,Simulator
45075,Fighting
6975,Hack and slash/Beat 'em up
4096,Adventure
46801,Music
25184,Fighting
25184,Hack and slash/Beat 'em up
718,Shooter
718,Racing
718,Simulator
71407,Arcade
88367,Sport
5015,Racing
5015,Sport
11151,Turn-based strategy (TBS)
11151,Card & Board Game
21282,Music
21282,Simulator
43597,Fighting
43597,Shooter
43597,Simulator
43597,Sport
18255,Adventure
19306,Sport
20804,Shooter
20804,Adventure
2929,Platform
2929,Puzzle
13909,Role-playing (RPG)
6973,Music
6973,Arcade
6197,Racing
18269,Racing
18269,Simulator
91207,Music
172406,Card & Board Game
16616,Simulator
21568,Fighting
83900,NA
8841,Sport
87,Real Time Strategy (RTS)
87,Strategy
69229,Simulator
69229,Sport
4680,Sport
15003,Puzzle
15003,Strategy
44870,NA
43942,Racing
2597,Platform
2597,Adventure
7974,Platform
7974,Puzzle
7974,Adventure
409,Role-playing (RPG)
409,Adventure
6643,Sport
15840,Shooter
15840,Platform
3892,Puzzle
3892,Adventure
22568,Fighting
196138,Strategy
196138,Adventure
5291,Strategy
5291,Turn-based strategy (TBS)
47926,Puzzle
47926,Adventure
46664,Shooter
6745,Shooter
6745,Simulator
6745,Arcade
47975,Racing
47975,Simulator
4127,Role-playing (RPG)
218142,NA
78872,Role-playing (RPG)
78872,Simulator
6420,Adventure
7939,Simulator
7939,Adventure
7943,Simulator
44981,Fighting
24273,Real Time Strategy (RTS)
24273,Strategy
4171,Role-playing (RPG)
4038,Sport
200914,Shooter
5250,Music
20073,Role-playing (RPG)
144796,Simulator
45305,Racing
45305,Simulator
4268,Strategy
81538,Simulator
7966,Racing
7966,Sport
3377,Role-playing (RPG)
3377,Simulator
1098,Platform
1098,Puzzle
1098,Strategy
23138,Adventure
26754,Quiz/Trivia
3097,Point-and-click
3097,Puzzle
3097,Adventure
1549,Fighting
1549,Arcade
3598,Adventure
1770,Shooter
1770,Platform
1770,Adventure
51000,Sport
206510,Point-and-click
206510,Puzzle
206510,Adventure
1710,Shooter
1710,Puzzle
1710,Sport
1726,Shooter
1726,Platform
1726,Adventure
3386,Role-playing (RPG)
3386,Simulator
3386,Adventure
5478,Hack and slash/Beat 'em up
2144,Shooter
21127,Point-and-click
21127,Puzzle
21127,Adventure
11317,Role-playing (RPG)
11216,Platform
11216,Adventure
9887,Role-playing (RPG)
109054,Simulator
109054,Adventure
78622,Hack and slash/Beat 'em up
78622,Adventure
6358,Role-playing (RPG)
6358,Adventure
22771,Shooter
22771,Strategy
22771,Arcade
11000,Puzzle
11000,Role-playing (RPG)
11000,Adventure
11000,Indie
2035,Puzzle
2035,Strategy
2035,Tactical
2035,Indie
7002,Sport
4877,Shooter
21206,Role-playing (RPG)
21447,Role-playing (RPG)
21447,Strategy
21447,Turn-based strategy (TBS)
11205,Real Time Strategy (RTS)
11205,Simulator
11205,Strategy
21851,Role-playing (RPG)
21851,Strategy
21851,Turn-based strategy (TBS)
3150,Platform
3150,Puzzle
3150,Adventure
707,Real Time Strategy (RTS)
707,Strategy
206690,Hack and slash/Beat 'em up
47822,Music
21,Shooter
21,Role-playing (RPG)
21,Adventure
7842,Shooter
7842,Adventure
7842,Visual Novel
80268,NA
199434,NA
77638,Quiz/Trivia
77638,Card & Board Game
194569,Puzzle
42393,Sport
49163,Puzzle
49163,Strategy
128368,NA
19092,Platform
19092,Hack and slash/Beat 'em up
19092,Adventure
50976,Sport
4990,Sport
144230,Quiz/Trivia
222496,NA
43550,NA
18418,Sport
395,Role-playing (RPG)
45296,Strategy
45296,Card & Board Game
24315,Fighting
5264,Music
5264,Simulator
5264,Sport
72115,Adventure
125526,NA
886,Racing
886,Simulator
886,Sport
94733,NA
7423,Role-playing (RPG)
7423,Adventure
81440,NA
209512,NA
50913,Simulator
6833,Strategy
6833,Hack and slash/Beat 'em up
6833,Adventure
83639,NA
1109,Puzzle
1109,Pinball
7467,Role-playing (RPG)
7467,Simulator
7467,Strategy
7467,Adventure
60014,NA
7381,Simulator
7381,Sport
6657,Simulator
3498,Sport
4965,Adventure
128891,Quiz/Trivia
45285,Sport
6537,Puzzle
6537,Strategy
38485,Music
47896,NA
557,Puzzle
557,Hack and slash/Beat 'em up
557,Adventure
72752,NA
85680,NA
49910,Simulator
49910,Strategy
49910,Turn-based strategy (TBS)
83208,NA
3832,Adventure
11376,NA
201741,NA
45286,Sport
88574,NA
200906,Adventure
80281,NA
186046,Racing
5725,Sport
4948,Music
7924,Music
7924,Simulator
116896,Quiz/Trivia
153614,Simulator
19405,Racing
19405,Simulator
19405,Sport
24343,Simulator
210456,NA
8299,Racing
7184,Shooter
1415,Fighting
47758,Platform
47758,Adventure
5913,Shooter
28161,Role-playing (RPG)
28161,Quiz/Trivia
11870,Shooter
222411,Platform
222411,Role-playing (RPG)
222411,Adventure
58538,Strategy
58538,Turn-based strategy (TBS)
58538,Tactical
19267,Hack and slash/Beat 'em up
116957,Quiz/Trivia
3513,Role-playing (RPG)
3513,Adventure
43582,NA
127485,Quiz/Trivia
6884,Role-playing (RPG)
6884,Strategy
6884,Tactical
6884,Visual Novel
198964,NA
45000,Role-playing (RPG)
45000,Adventure
142026,Quiz/Trivia
43344,Sport
24326,Simulator
3414,Adventure
47907,Adventure
1176,Role-playing (RPG)
37788,Racing
37788,Simulator
37788,Sport
21289,Sport
47879,NA
218005,Adventure
20267,Sport
19412,Shooter
3810,Platform
24155,Shooter
24155,Simulator
995,Simulator
24897,Shooter
24897,Real Time Strategy (RTS)
20240,Music
4086,Adventure
1393,Fighting
1393,Sport
1393,Turn-based strategy (TBS)
45096,Shooter
47899,Role-playing (RPG)
4129,Fighting
1616,Fighting
6322,Platform
6322,Adventure
43588,Racing
220131,NA
11480,Platform
7126,NA
7049,Shooter
5974,Hack and slash/Beat 'em up
5974,Adventure
69177,Quiz/Trivia
49385,Platform
45290,Shooter
45290,Hack and slash/Beat 'em up
218185,Shooter
47371,Sport
6334,Role-playing (RPG)
5023,Adventure
6915,Shooter
6915,Simulator
6565,Platform
25171,Simulator
20297,Sport
5179,Platform
5179,Adventure
8266,Sport
145817,Fighting
145817,Role-playing (RPG)
6970,Fighting
6970,Sport
3902,Strategy
3902,Turn-based strategy (TBS)
3902,Card & Board Game
18273,NA
8245,Fighting
20162,Arcade
21501,NA
7384,Sport
7079,Racing
7079,Simulator
7079,Sport
49197,Role-playing (RPG)
49197,Adventure
4778,Puzzle
210729,NA
7469,Shooter
7469,Tactical
19424,Shooter
2794,Adventure
23761,Racing
2854,Platform
2854,Adventure
24176,Fighting
24176,Sport
5481,Sport
875,Sport
44843,Sport
119255,Puzzle
119255,Quiz/Trivia
119255,Card & Board Game
7164,Music
1208,Role-playing (RPG)
3544,Racing
210699,Role-playing (RPG)
210699,Hack and slash/Beat 'em up
210699,Adventure
29117,Simulator
29117,Strategy
81439,Shooter
49201,Platform
49201,Adventure
1002,Shooter
1002,Platform
19421,Fighting
19421,Platform
84972,Point-and-click
84972,Adventure
84972,Visual Novel
387,Role-playing (RPG)
387,Adventure
20210,Platform
1133,Platform
1133,Role-playing (RPG)
1133,Adventure
13777,Shooter
2572,Fighting
8503,Shooter
4097,Platform
4097,Adventure
3494,Racing
3494,Simulator
4139,Fighting
4139,Music
23251,Shooter
23251,Puzzle
23251,Adventure
20597,Role-playing (RPG)
20597,Adventure
3806,Sport
4930,Role-playing (RPG)
4930,Sport
4930,Strategy
505,Role-playing (RPG)
505,Hack and slash/Beat 'em up
505,Adventure
6502,Role-playing (RPG)
8172,Racing
7290,Hack and slash/Beat 'em up
2266,Role-playing (RPG)
2266,Adventure
6768,Role-playing (RPG)
6768,Adventure
19986,Fighting
19986,Arcade
7577,Role-playing (RPG)
433,Shooter
72563,NA
5150,Hack and slash/Beat 'em up
5150,Adventure
1276,Shooter
1276,Adventure
6164,Point-and-click
6164,Puzzle
6164,Adventure
3908,Sport
1672,Shooter
4223,Real Time Strategy (RTS)
4223,Simulator
4223,Strategy
20054,Arcade
47979,Simulator
1437,Role-playing (RPG)
1437,Strategy
1437,Tactical
49377,Strategy
49377,Turn-based strategy (TBS)
49377,Card & Board Game
16474,Role-playing (RPG)
84,Role-playing (RPG)
84,Hack and slash/Beat 'em up
84,Adventure
182225,Shooter
182225,Tactical
1352,Platform
1352,Adventure
1352,Indie
91753,NA
1592,Role-playing (RPG)
1592,Adventure
1733,Platform
1733,Arcade
19428,Shooter
19428,Adventure
46837,Racing
46837,Sport
198635,Racing
153696,Point-and-click
153696,Simulator
153696,Strategy
153696,Adventure
153696,Visual Novel
10474,NA
23475,Racing
37517,Role-playing (RPG)
37517,Turn-based strategy (TBS)
85515,NA
22066,Adventure
74170,NA
3298,Music
4798,Hack and slash/Beat 'em up
86074,NA
1452,Role-playing (RPG)
11593,Role-playing (RPG)
11593,Adventure
49330,Puzzle
49330,Arcade
49330,Card & Board Game
74171,Racing
5735,Fighting
5735,Sport
78825,NA
74172,Racing
49299,NA
23443,Sport
6977,Role-playing (RPG)
6977,Hack and slash/Beat 'em up
6977,Adventure
6937,Simulator
6937,Strategy
210161,NA
9746,NA
131267,NA
1919,Shooter
1919,Hack and slash/Beat 'em up
1919,Adventure
199427,Racing
115430,NA
3339,Puzzle
18275,Puzzle
18275,Strategy
47603,Music
47603,Puzzle
47603,Adventure
133964,Shooter
3523,Racing
3523,Sport
130996,NA
38165,NA
98,Racing
8278,Fighting
49202,Real Time Strategy (RTS)
49202,Strategy
49202,Adventure
19688,Sport
7855,Platform
43286,Sport
5861,Shooter
5861,Simulator
3613,Adventure
8966,Simulator
8966,Adventure
3531,Sport
18650,Shooter
18650,Adventure
18650,Arcade
2781,Adventure
44930,Racing
44930,Sport
4170,Role-playing (RPG)
1202,Role-playing (RPG)
20724,Sport
2784,Fighting
2784,Adventure
47809,Strategy
47809,Turn-based strategy (TBS)
47809,Card & Board Game
5067,Puzzle
5067,Adventure
74702,NA
212232,Simulator
212232,Indie
19248,Platform
19248,Adventure
201349,Sport
6190,Fighting
20295,Simulator
159601,Simulator
159601,Sport
45484,Sport
7303,Simulator
67803,Simulator
5110,Simulator
21886,Puzzle
17024,Puzzle
17024,Strategy
79360,Turn-based strategy (TBS)
79360,Card & Board Game
78743,Sport
43876,Sport
7391,Platform
7391,Adventure
5410,Platform
5410,Adventure
8135,Racing
5431,Simulator
5431,Strategy
5431,Turn-based strategy (TBS)
9861,Sport
3616,Racing
7109,Sport
21891,Fighting
21891,Hack and slash/Beat 'em up
2982,Fighting
100279,Hack and slash/Beat 'em up
47782,Real Time Strategy (RTS)
47782,Role-playing (RPG)
47782,Strategy
47782,Hack and slash/Beat 'em up
7243,Fighting
7243,Hack and slash/Beat 'em up
7243,Adventure
7221,Shooter
42571,Racing
42571,Sport
3551,Sport
18287,Arcade
47078,Adventure
18865,Adventure
4017,Racing
4017,Sport
12128,Simulator
68938,NA
220540,NA
55105,Turn-based strategy (TBS)
55105,Card & Board Game
5788,Racing
152929,Simulator
152929,Sport
152929,Indie
7457,Shooter
7457,Puzzle
7457,Adventure
5902,Simulator
5902,Sport
1134,Platform
1134,Role-playing (RPG)
1134,Adventure
49198,Strategy
49198,Turn-based strategy (TBS)
6842,Role-playing (RPG)
6842,Strategy
6842,Turn-based strategy (TBS)
6987,Platform
6987,Hack and slash/Beat 'em up
6987,Adventure
6030,Fighting
6030,Hack and slash/Beat 'em up
8056,Platform
8056,Adventure
5898,Fighting
5898,Hack and slash/Beat 'em up
144084,Platform
144084,Adventure
84166,NA
4076,Racing
4076,Simulator
4061,NA
146774,Role-playing (RPG)
146774,Adventure
5242,Shooter
14406,Fighting
14406,Hack and slash/Beat 'em up
14406,Adventure
14454,Puzzle
14454,Arcade
5997,Racing
5997,Sport
6683,Fighting
6683,Sport
19090,Shooter
19090,Platform
19090,Puzzle
19090,Racing
19090,Adventure
54790,Racing
54790,Pinball
2558,Fighting
22298,Sport
9708,Shooter
9708,Puzzle
9708,Hack and slash/Beat 'em up
9708,Adventure
20655,Role-playing (RPG)
20655,Adventure
43272,Simulator
43272,Sport
77253,Turn-based strategy (TBS)
7301,Sport
7301,Arcade
24269,Fighting
24269,Hack and slash/Beat 'em up
43304,Racing
43304,Sport
5971,Shooter
206345,Shooter
50039,Platform
5301,Simulator
47852,Simulator
5661,Shooter
5661,Arcade
3610,Racing
3610,Sport
22242,Sport
20764,Shooter
7909,Fighting
7909,Hack and slash/Beat 'em up
6688,Hack and slash/Beat 'em up
6688,Adventure
49896,Simulator
49896,Sport
18296,Arcade
67804,NA
50611,Music
1832,Shooter
3647,Fighting
3647,Arcade
4191,Sport
1016,Hack and slash/Beat 'em up
1016,Adventure
193331,Platform
7103,Racing
7103,Sport
19072,Fighting
19072,Role-playing (RPG)
19072,Adventure
8333,Sport
6221,Shooter
5070,Sport
20215,Sport
63628,Hack and slash/Beat 'em up
50737,Adventure
1035,Role-playing (RPG)
1035,Adventure
3108,Music
20456,Shooter
20456,Adventure
18373,Music
18373,Strategy
75986,Role-playing (RPG)
5541,Puzzle
5541,Adventure
1734,Platform
1734,Adventure
131795,Sport
212311,NA
141334,Platform
4100,Platform
4100,Adventure
222412,Platform
222412,Role-playing (RPG)
222412,Adventure
15457,Role-playing (RPG)
218389,Sport
5982,Role-playing (RPG)
39460,Racing
1901,Real Time Strategy (RTS)
1901,Simulator
22753,Simulator
22753,Sport
5992,Shooter
4229,Fighting
4229,Platform
4229,Hack and slash/Beat 'em up
6919,Real Time Strategy (RTS)
6919,Strategy
3939,Adventure
3795,Role-playing (RPG)
3795,Card & Board Game
6940,Shooter
118554,Role-playing (RPG)
43627,Simulator
43627,Sport
235,Simulator
235,Strategy
341,Platform
341,Puzzle
341,Role-playing (RPG)
341,Adventure
112660,NA
3193,Racing
3193,Adventure
18443,Fighting
18443,Adventure
117003,NA
117495,Role-playing (RPG)
117495,Adventure
60177,NA
91838,Simulator
91838,Sport
2564,Fighting
6960,Shooter
3480,Shooter
3480,Platform
3480,Adventure
21235,Role-playing (RPG)
21235,Strategy
21235,Tactical
42793,Role-playing (RPG)
42793,Adventure
1966,Platform
2595,Real Time Strategy (RTS)
2595,Simulator
2595,Strategy
647,Real Time Strategy (RTS)
647,Strategy
49298,Fighting
1720,Shooter
1720,Platform
1720,Adventure
11594,Role-playing (RPG)
11594,Strategy
11594,Tactical
797,Point-and-click
797,Puzzle
797,Adventure
1834,Shooter
1834,Adventure
92738,NA
7062,Platform
7062,Puzzle
7062,Adventure
22220,Hack and slash/Beat 'em up
210460,NA
225246,Role-playing (RPG)
225246,Simulator
225246,Strategy
225246,Adventure
69325,NA
20260,Simulator
20260,Sport
49269,Puzzle
49269,Adventure
2675,Music
47626,Shooter
47626,Adventure
3669,Platform
3669,Hack and slash/Beat 'em up
3669,Adventure
24129,Puzzle
24129,Strategy
192906,Simulator
192906,Strategy
192906,Adventure
26006,Platform
69203,NA
5832,Sport
218368,NA
68262,Sport
18230,Adventure
5758,Fighting
5758,Hack and slash/Beat 'em up
200881,Platform
200881,Hack and slash/Beat 'em up
200881,Adventure
3438,Sport
5271,Music
5271,Puzzle
23202,Shooter
23202,Arcade
100265,NA
5259,Racing
12315,Platform
45390,NA
47746,Sport
192905,Simulator
192905,Strategy
192905,Adventure
20432,Sport
8679,Simulator
8679,Adventure
18276,Fighting
18276,Sport
47358,Simulator
47358,Sport
7930,Simulator
5037,Simulator
4671,Music
4671,Adventure
5568,Platform
5568,Hack and slash/Beat 'em up
5568,Adventure
210459,Simulator
210459,Strategy
91721,NA
5723,Sport
200896,Sport
3838,Racing
9150,Fighting
9150,Sport
4028,Racing
4028,Simulator
4028,Sport
7945,Simulator
191439,Fighting
191439,Arcade
37767,Racing
37767,Simulator
37767,Sport
218388,Sport
4743,NA
20896,Simulator
20896,Strategy
49592,Adventure
14757,Shooter
14757,Simulator
14757,Strategy
43306,Racing
399,Role-playing (RPG)
399,Adventure
6433,Platform
43911,Puzzle
43911,Quiz/Trivia
49257,Simulator
49257,Adventure
4806,Quiz/Trivia
2996,NA
18421,Simulator
15467,Role-playing (RPG)
15467,Adventure
43605,Sport
50709,Puzzle
50709,Adventure
44944,Sport
286,Shooter
1808,Racing
18417,Sport
7461,Shooter
7461,Real Time Strategy (RTS)
7461,Strategy
5121,Sport
8027,Platform
49392,NA
7263,Role-playing (RPG)
7263,Strategy
7263,Turn-based strategy (TBS)
7263,Tactical
20114,Puzzle
20114,Role-playing (RPG)
20114,Adventure
43949,NA
2968,Real Time Strategy (RTS)
2968,Role-playing (RPG)
2968,Strategy
2968,Tactical
5153,Sport
1589,Platform
43635,NA
1275,Simulator
1275,Strategy
5929,Racing
5929,Simulator
4780,Adventure
50727,Puzzle
25911,Platform
25911,Adventure
16587,Role-playing (RPG)
75746,NA
20978,Role-playing (RPG)
510,Fighting
10615,Racing
21405,Simulator
21405,Strategy
2917,Fighting
2917,Hack and slash/Beat 'em up
2917,Adventure
21154,Puzzle
6983,Role-playing (RPG)
6983,Hack and slash/Beat 'em up
6983,Adventure
44776,Shooter
44776,Simulator
6557,Music
1525,Simulator
1525,Adventure
20773,Simulator
20773,Strategy
43641,Puzzle
43641,Adventure
38387,Puzzle
8134,Adventure
15900,Role-playing (RPG)
15900,Adventure
24145,Music
24145,Simulator
567,Racing
5009,Simulator
5009,Sport
1791,Shooter
1791,Platform
1791,Adventure
19875,Simulator
19875,Sport
19875,Strategy
24165,Role-playing (RPG)
24165,Adventure
9545,Shooter
9545,Platform
6062,Shooter
6062,Adventure
50616,Music
14355,Arcade
22020,Platform
22020,Puzzle
22020,Adventure
1886,Shooter
1886,Adventure
10905,Role-playing (RPG)
10905,Adventure
10091,Music
3392,Role-playing (RPG)
3392,Simulator
3392,Strategy
3392,Adventure
210730,Music
21736,Role-playing (RPG)
8054,Point-and-click
8054,Platform
8054,Puzzle
8054,Adventure
18370,Role-playing (RPG)
18370,Strategy
18370,Tactical
6051,Fighting
6051,Sport
7931,Simulator
22733,Arcade
3940,Music
3940,Sport
3940,Adventure
66260,NA
47775,Adventure
2470,Shooter
1669,Shooter
5575,Sport
1748,Platform
1748,Adventure
1361,Fighting
1361,Role-playing (RPG)
1361,Hack and slash/Beat 'em up
1361,Arcade
43940,Racing
44042,Simulator
39472,Sport
7094,Hack and slash/Beat 'em up
7094,Adventure
3508,Platform
3508,Adventure
2194,Fighting
2194,Sport
2194,Adventure
84799,Sport
84799,Arcade
23005,Fighting
23005,Shooter
23005,Role-playing (RPG)
23005,Sport
23005,Strategy
23005,Adventure
12382,Role-playing (RPG)
12382,Strategy
12382,Adventure
8576,Role-playing (RPG)
8576,Strategy
8576,Hack and slash/Beat 'em up
8576,Adventure
6061,Role-playing (RPG)
6061,Adventure
6401,Platform
6401,Puzzle
6401,Racing
6401,Sport
6401,Adventure
6401,Arcade
21838,Role-playing (RPG)
21838,Hack and slash/Beat 'em up
4974,Real Time Strategy (RTS)
4974,Role-playing (RPG)
4974,Simulator
4974,Strategy
6955,Music
1756,Role-playing (RPG)
1756,Adventure
1779,Shooter
1779,Platform
6257,Strategy
6257,Turn-based strategy (TBS)
7061,Role-playing (RPG)
7061,Adventure
1508,Shooter
1508,Simulator
13557,Role-playing (RPG)
13557,Turn-based strategy (TBS)
13557,Adventure
21406,Role-playing (RPG)
543,Shooter
543,Adventure
244,Shooter
244,Strategy
244,Tactical
21766,Role-playing (RPG)
44702,Platform
44702,Adventure
22774,Racing
22774,Arcade
224,Role-playing (RPG)
224,Simulator
224,Strategy
224,Adventure
504,Role-playing (RPG)
504,Hack and slash/Beat 'em up
504,Adventure
47699,Role-playing (RPG)
47699,Simulator
5840,Shooter
5840,Real Time Strategy (RTS)
5840,Simulator
5840,Strategy
1254,Hack and slash/Beat 'em up
1254,Adventure
7432,Shooter
7432,Platform
7432,Adventure
79315,NA
6990,Role-playing (RPG)
91644,NA
13120,Role-playing (RPG)
13120,Simulator
13120,Adventure
3695,Real Time Strategy (RTS)
3695,Simulator
3695,Strategy
3421,NA
25181,Fighting
49171,Platform
49171,Hack and slash/Beat 'em up
40297,Sport
123049,Simulator
123049,Sport
3462,Fighting
3462,Role-playing (RPG)
2793,Adventure
7213,Strategy
7213,Adventure
75732,NA
4178,Racing
4178,Sport
6939,Shooter
6318,Platform
6318,Adventure
26135,Sport
86214,Shooter
165449,NA
100300,Sport
2370,Puzzle
2370,Strategy
2370,Adventure
49199,Racing
47686,Shooter
3862,Strategy
3862,Hack and slash/Beat 'em up
3862,Adventure
238,Point-and-click
238,Puzzle
238,Adventure
238,Indie
189962,Indie
7093,Simulator
54757,Sport
54757,Strategy
20068,Hack and slash/Beat 'em up
20068,Adventure
7121,Hack and slash/Beat 'em up
72894,Simulator
8470,Adventure
25385,Racing
24265,Role-playing (RPG)
50566,Fighting
18558,Arcade
3380,Role-playing (RPG)
3380,Simulator
204246,Arcade
204246,Card & Board Game
58438,Simulator
12427,Shooter
12427,Adventure
12427,Arcade
136875,Platform
136875,Hack and slash/Beat 'em up
136875,Pinball
43662,Simulator
23391,NA
49372,Adventure
131544,NA
148631,Adventure
19649,Hack and slash/Beat 'em up
67614,Strategy
6473,Fighting
6473,Adventure
18565,Arcade
13715,Strategy
13715,Turn-based strategy (TBS)
48022,NA
20736,Shooter
20736,Arcade
5666,Shooter
5666,Arcade
193314,Platform
193314,Adventure
22763,Platform
22763,Arcade
94359,NA
178558,Simulator
178558,Strategy
43248,NA
50462,NA
47709,Simulator
584,Racing
51022,Simulator
19652,Platform
19652,Adventure
27255,Arcade
61435,NA
37486,Sport
50682,Shooter
175778,Shooter
74859,Shooter
42262,Sport
100035,Shooter
100035,Platform
100035,Puzzle
100035,Racing
100035,Role-playing (RPG)
100035,Hack and slash/Beat 'em up
100035,Adventure
100035,Arcade
5018,Puzzle
5018,Role-playing (RPG)
5018,Simulator
5018,Strategy
6409,Puzzle
6409,Strategy
21042,Shooter
21042,Racing
6424,Racing
191407,Role-playing (RPG)
20421,Shooter
6938,Adventure
42980,Music
7254,Strategy
7254,Turn-based strategy (TBS)
7254,Tactical
7982,Sport
18695,Arcade
23693,Platform
208359,NA
86185,Platform
43630,Adventure
192926,Shooter
192926,Racing
192926,Adventure
202149,Shooter
7925,Simulator
3883,Sport
517,Shooter
314,Shooter
314,Tactical
24094,Simulator
24094,Sport
7101,Fighting
7101,Role-playing (RPG)
7101,Adventure
3923,Adventure
7304,Sport
42876,Fighting
9006,Shooter
9006,Hack and slash/Beat 'em up
9006,Adventure
11559,Simulator
11559,Sport
44918,NA
18386,Fighting
18386,Hack and slash/Beat 'em up
14716,Role-playing (RPG)
14716,Adventure
20275,Role-playing (RPG)
20275,Adventure
11326,Role-playing (RPG)
11326,Tactical
18310,Strategy
18310,Turn-based strategy (TBS)
18310,Tactical
19999,Adventure
5808,Shooter
131426,NA
7165,Sport
45229,Sport
2807,Adventure
194214,Fighting
194214,Sport
7307,Role-playing (RPG)
7307,Adventure
4572,Fighting
4572,Sport
3821,Fighting
4634,Puzzle
4634,Adventure
47789,Adventure
3567,Racing
3567,Sport
8236,Racing
6953,Music
43278,Simulator
