gameID,ratingOrg,rating,ageAbove
2957,CLASS_IND,CLASS_IND_Ten,10
2957,ACB,ACB_M,12
2959,ESRB,T,13
2959,PEGI,Seven,7
2959,ACB,ACB_M,12
2959,GRAC,GRAC_Fifteen,15
2960,ESRB,T,13
2965,ESRB,T,13
2965,PEGI,Twelve,12
2966,ESRB,E,6
2968,ESRB,E,6
2969,ESRB,E10,10
2969,PEGI,Twelve,12
2972,ESRB,T,13
2972,PEGI,Twelve,12
2973,ESRB,T,13
2973,PEGI,Seven,7
2973,PEGI,Twelve,12
2982,ESRB,T,13
2983,ESRB,T,13
2983,PEGI,Twelve,12
2984,ESRB,T,13
2984,PEGI,Twelve,12
2986,ESRB,E10,10
2986,PEGI,Twelve,12
2990,PEGI,Seven,7
2990,ESRB,E10,10
2990,GRAC,GRAC_Fifteen,15
2990,CLASS_IND,CLASS_IND_Twelve,12
2990,CERO,CERO_A,3
2990,GRAC,GRAC_Eighteen,18
2993,PEGI,Eighteen,18
2993,ESRB,M,17
2993,USK,GRAC_ALL,0
2993,CLASS_IND,CLASS_IND_Eighteen,18
2993,ACB,ACB_R18,18
2994,ESRB,E10,10
2994,PEGI,Seven,7
2994,GRAC,GRAC_Twelve,12
2995,ESRB,T,13
2995,PEGI,Twelve,12
2996,PEGI,Seven,7
2996,ESRB,E10,10
3000,ESRB,M,17
3001,PEGI,Seven,7
3002,ESRB,T,13
3002,PEGI,Twelve,12
3003,ESRB,E10,10
3003,PEGI,Twelve,12
3005,ESRB,E,6
3007,ESRB,T,13
3007,ACB,ACB_MA15,15
3008,PEGI,Seven,7
3008,ESRB,E10,10
3008,USK,USK_6,6
3008,ACB,ACB_PG,6
3008,GRAC,GRAC_Twelve,12
3008,CERO,CERO_B,12
3010,ESRB,M,17
3011,PEGI,Seven,7
3011,ESRB,E10,10
3027,PEGI,Sixteen,16
3027,ESRB,M,17
3027,GRAC,GRAC_Eighteen,18
3042,ESRB,M,17
3042,PEGI,Eighteen,18
3042,CERO,CERO_Z,18
3042,CLASS_IND,CLASS_IND_Eighteen,18
3042,ACB,ACB_RC,18
3043,ESRB,E10,10
3045,ESRB,E,6
3047,ESRB,T,13
3047,PEGI,Twelve,12
3048,PEGI,Eighteen,18
3048,ESRB,M,17
3048,CERO,CERO_Z,18
3049,ESRB,M,17
3053,ESRB,E,6
3055,ESRB,E,6
3056,ESRB,E10,10
3056,PEGI,Twelve,12
3057,PEGI,Eighteen,18
3057,ESRB,M,17
3057,CERO,CERO_D,17
3060,ESRB,E,6
3060,PEGI,Three,3
3061,ESRB,E,6
3061,PEGI,Three,3
3062,ESRB,E,6
3062,PEGI,Three,3
3063,ESRB,T,13
3064,ESRB,E,6
3064,PEGI,Three,3
3065,ESRB,E,6
3065,PEGI,Three,3
3068,ESRB,E,6
3068,PEGI,Three,3
3068,CERO,CERO_A,3
3069,ESRB,E,6
3069,CERO,CERO_A,3
3070,PEGI,Three,3
3070,USK,USK_0,0
3070,GRAC,GRAC_Twelve,12
3070,ACB,ACB_PG,6
3072,ESRB,E,6
3072,CERO,CERO_A,3
3073,ESRB,E,6
3077,ESRB,M,17
3078,ESRB,M,17
3078,PEGI,Sixteen,16
3078,CERO,CERO_D,17
3081,ESRB,T,13
3081,PEGI,Twelve,12
3088,PEGI,Twelve,12
3088,ESRB,T,13
3097,PEGI,Eighteen,18
3097,ESRB,M,17
3101,PEGI,Eighteen,18
3101,ESRB,M,17
3103,ESRB,T,13
3105,ESRB,E,6
3105,PEGI,Three,3
3106,ESRB,E,6
3106,PEGI,Three,3
3106,CERO,CERO_A,3
3108,ESRB,E10,10
3108,CLASS_IND,CLASS_IND_Ten,10
3108,PEGI,Three,3
3112,PEGI,Eighteen,18
3112,ESRB,M,17
3113,ESRB,M,17
3113,PEGI,Eighteen,18
3116,PEGI,Twelve,12
3116,ESRB,T,13
3117,PEGI,Twelve,12
3117,ESRB,T,13
3120,ESRB,T,13
3123,ESRB,T,13
3124,ESRB,T,13
3125,PEGI,Twelve,12
3125,ESRB,T,13
3125,GRAC,GRAC_Fifteen,15
3127,ESRB,E,6
3133,ESRB,E,6
3133,CERO,CERO_A,3
3133,GRAC,GRAC_Twelve,12
3134,CERO,CERO_A,3
3134,ESRB,E,6
3134,GRAC,GRAC_Twelve,12
3135,PEGI,Three,3
3135,ESRB,E,6
3135,CERO,CERO_A,3
3136,ESRB,E,6
3140,PEGI,Twelve,12
3140,ESRB,T,13
3146,PEGI,Seven,7
3146,ESRB,E10,10
3146,CERO,CERO_C,15
3146,GRAC,GRAC_Fifteen,15
3149,PEGI,Seven,7
3149,ESRB,E10,10
3150,PEGI,Seven,7
3150,ESRB,E10,10
3157,ESRB,T,13
3157,PEGI,Twelve,12
3161,ESRB,T,13
3161,PEGI,Twelve,12
3161,ACB,ACB_M,12
3163,ESRB,E,6
3171,PEGI,Eighteen,18
3171,ESRB,M,17
3176,ESRB,E,6
3176,PEGI,Three,3
3180,ESRB,E,6
3185,ESRB,E,6
3188,ESRB,M,17
3188,PEGI,Sixteen,16
3188,CERO,CERO_C,15
3190,ESRB,E,6
3191,ESRB,E10,10
3191,PEGI,Twelve,12
3191,CERO,CERO_B,12
3191,GRAC,GRAC_Fifteen,15
3192,ESRB,E10,10
3192,CLASS_IND,CLASS_IND_Ten,10
3193,ESRB,E10,10
3193,PEGI,Seven,7
3193,CERO,CERO_B,12
3195,PEGI,Eighteen,18
3195,ESRB,M,17
3197,ESRB,E,6
3198,ESRB,E,6
3199,ESRB,M,17
3199,PEGI,Eighteen,18
3199,CERO,CERO_Z,18
3205,ESRB,M,17
3205,PEGI,Eighteen,18
3205,CERO,CERO_D,17
3206,ESRB,M,17
3206,PEGI,Eighteen,18
3206,CERO,CERO_D,17
3209,ESRB,E,6
3211,PEGI,Sixteen,16
3211,ESRB,T,13
3211,CERO,CERO_B,12
3212,ESRB,T,13
3212,PEGI,Twelve,12
3212,USK,USK_6,6
3212,CERO,CERO_C,15
3212,GRAC,GRAC_Eighteen,18
3213,ESRB,E,6
3213,PEGI,Three,3
3213,CERO,CERO_A,3
3214,ESRB,M,17
3214,PEGI,Eighteen,18
3214,CERO,CERO_Z,18
3216,CLASS_IND,CLASS_IND_Ten,10
3216,PEGI,Seven,7
3216,ESRB,E10,10
3216,CERO,CERO_A,3
3218,ESRB,M,17
3218,CERO,CERO_D,17
3218,PEGI,Eighteen,18
3225,PEGI,Seven,7
3225,ESRB,T,13
3225,CERO,CERO_B,12
3230,PEGI,Three,3
3232,ESRB,T,13
3232,PEGI,Sixteen,16
3233,ESRB,T,13
3234,ESRB,T,13
3234,PEGI,Sixteen,16
3235,ESRB,E10,10
3235,PEGI,Seven,7
3243,ESRB,T,13
3243,PEGI,Seven,7
3244,ESRB,E,6
3244,PEGI,Three,3
3244,CLASS_IND,CLASS_IND_Ten,10
3244,CERO,CERO_A,3
3247,ESRB,M,17
3247,PEGI,Sixteen,16
3247,CERO,CERO_D,17
3248,ESRB,E10,10
3249,ESRB,E,6
3254,ESRB,E,6
3255,ESRB,E10,10
3255,PEGI,Three,3
3256,ESRB,E10,10
3259,ESRB,E,6
3260,ESRB,E,6
3262,ESRB,M,17
3262,PEGI,Eighteen,18
3262,CERO,CERO_Z,18
3262,USK,GRAC_ALL,0
3262,CLASS_IND,ACB_G,3
3262,ACB,ACB_R18,18
3263,ESRB,M,17
3263,PEGI,Eighteen,18
3263,CERO,CERO_Z,18
3263,USK,GRAC_ALL,0
3263,CLASS_IND,ACB_G,3
3263,ACB,ACB_R18,18
3270,PEGI,Eighteen,18
3270,CERO,CERO_Z,18
3270,USK,GRAC_ALL,0
3270,CLASS_IND,ACB_G,3
3270,ACB,ACB_R18,18
3270,ESRB,M,17
3273,PEGI,Twelve,12
3289,ESRB,E,6
3296,ESRB,E,6
3296,PEGI,Three,3
3296,USK,USK_0,0
3297,ESRB,E,6
3297,CERO,CERO_A,3
3298,ESRB,E,6
3298,CERO,CERO_A,3
3299,ESRB,E,6
3300,ESRB,E,6
3302,PEGI,Twelve,12
3302,ESRB,T,13
3305,ESRB,E10,10
3305,PEGI,Three,3
3310,ESRB,E,6
3311,ESRB,E,6
3312,ESRB,E,6
3313,ESRB,E,6
3316,ESRB,E,6
3316,PEGI,Three,3
3320,ESRB,E,6
3321,ESRB,E,6
3325,ESRB,E,6
3327,PEGI,Twelve,12
3327,ESRB,E10,10
3332,ESRB,T,13
3333,ESRB,T,13
3334,ESRB,E,6
3335,ESRB,E,6
3337,ESRB,E,6
3337,PEGI,Three,3
3337,CERO,CERO_A,3
3338,ESRB,E,6
3339,ESRB,E,6
3340,PEGI,Three,3
3340,ESRB,E,6
3340,CERO,CERO_A,3
3342,ESRB,E,6
3343,ESRB,E,6
3344,ESRB,E,6
3347,ESRB,T,13
3348,ESRB,E,6
3349,ESRB,E,6
3349,PEGI,Three,3
3350,ESRB,E,6
3350,PEGI,Three,3
3350,CLASS_IND,CLASS_IND_Ten,10
3350,CERO,CERO_A,3
3350,USK,USK_0,0
3350,GRAC,GRAC_Twelve,12
3350,ACB,ACB_PG,6
3351,ESRB,E,6
3351,PEGI,Three,3
3351,CERO,CERO_A,3
3351,ACB,ACB_PG,6
3351,USK,USK_0,0
3363,CLASS_IND,CLASS_IND_Ten,10
3363,ESRB,E,6
3364,ESRB,E,6
3364,PEGI,Three,3
3364,CERO,CERO_A,3
3364,USK,USK_0,0
3364,GRAC,GRAC_Twelve,12
3364,ACB,ACB_PG,6
3365,ESRB,E10,10
3365,PEGI,Three,3
3365,CLASS_IND,CLASS_IND_Ten,10
3365,CERO,CERO_A,3
3367,ESRB,E,6
3368,ESRB,E,6
3369,ESRB,E,6
3370,ESRB,E,6
3371,ESRB,E,6
3372,ESRB,E,6
3374,ESRB,E,6
3377,ESRB,E,6
3377,PEGI,Three,3
3378,ESRB,E,6
3378,PEGI,Three,3
3378,CERO,CERO_A,3
3379,ESRB,E,6
3380,ESRB,E,6
3382,ESRB,E,6
3383,ESRB,E,6
3383,PEGI,Three,3
3384,ESRB,E,6
3384,PEGI,Three,3
3385,ESRB,E,6
3386,ESRB,E,6
3387,ESRB,E,6
3388,ESRB,E,6
3390,ESRB,E,6
3390,PEGI,Three,3
3392,ESRB,E,6
3392,PEGI,Three,3
3394,ESRB,E,6
3395,ESRB,E,6
3396,ESRB,E,6
3397,ESRB,E,6
3398,ESRB,E,6
3399,ESRB,E,6
3399,CERO,CERO_A,3
3399,PEGI,Three,3
3399,ACB,ACB_PG,6
3400,ESRB,E,6
3400,PEGI,Three,3
3400,CERO,CERO_A,3
3401,ESRB,E,6
3401,PEGI,Three,3
3401,CERO,CERO_A,3
3403,ESRB,E,6
3403,PEGI,Three,3
3404,ESRB,E,6
3404,PEGI,Three,3
3404,CERO,CERO_A,3
3404,USK,USK_0,0
3404,ACB,ACB_PG,6
3405,ESRB,E,6
3405,CLASS_IND,CLASS_IND_Ten,10
3405,PEGI,Three,3
3405,CERO,CERO_A,3
3406,ESRB,E,6
3406,PEGI,Three,3
3406,USK,USK_0,0
3406,ACB,ACB_PG,6
3406,CERO,CERO_A,3
3408,ESRB,E,6
3410,ESRB,E,6
3411,ESRB,E,6
3412,ESRB,E,6
3413,ESRB,E,6
3414,ESRB,M,17
3415,ESRB,E,6
3417,ESRB,T,13
3418,PEGI,Three,3
3418,ESRB,E,6
3421,ESRB,E,6
3423,ESRB,E,6
3424,ESRB,E,6
3424,CERO,CERO_A,3
3425,ESRB,E,6
3426,ESRB,T,13
3427,ESRB,E,6
3428,ESRB,T,13
3429,ESRB,E,6
3429,PEGI,Three,3
3430,ESRB,E,6
3437,ESRB,M,17
3438,ESRB,T,13
3439,ESRB,T,13
3440,ESRB,T,13
3441,ESRB,T,13
3442,ESRB,E,6
3444,ESRB,E,6
3445,ESRB,E,6
3445,CLASS_IND,CLASS_IND_Ten,10
3446,ESRB,E,6
3447,ESRB,E,6
3447,CLASS_IND,CLASS_IND_Ten,10
3450,ESRB,E,6
3451,ESRB,E,6
3451,PEGI,Three,3
3451,CERO,CERO_A,3
3452,ESRB,E,6
3453,PEGI,Seven,7
3453,ESRB,E,6
3453,CERO,CERO_A,3
3457,ESRB,E,6
3463,CERO,CERO_A,3
3465,ESRB,T,13
3466,ESRB,E10,10
3468,ESRB,T,13
3475,ESRB,E,6
3475,PEGI,Three,3
3475,USK,USK_0,0
3475,ACB,ACB_PG,6
3476,ESRB,E,6
3476,PEGI,Three,3
3476,CLASS_IND,CLASS_IND_Ten,10
3476,CERO,CERO_A,3
3477,ESRB,T,13
3479,ESRB,E,6
3480,ESRB,E,6
3480,PEGI,Seven,7
3480,GRAC,GRAC_Twelve,12
3481,PEGI,Seven,7
3481,ESRB,E,6
3483,ESRB,M,17
3485,ESRB,E,6
3487,ESRB,E,6
3487,PEGI,Three,3
3489,ESRB,E,6
3489,PEGI,Three,3
3489,CERO,CERO_A,3
3490,ESRB,E,6
3490,PEGI,Three,3
3490,CLASS_IND,CLASS_IND_Ten,10
3490,CERO,CERO_A,3
3491,ESRB,E,6
3491,CERO,CERO_A,3
3491,PEGI,Three,3
3492,ESRB,T,13
3492,PEGI,Three,3
3493,ESRB,E,6
3493,PEGI,Three,3
3493,CERO,CERO_A,3
3494,ESRB,E,6
3495,ESRB,E,6
3496,ESRB,T,13
3497,ESRB,T,13
3498,ESRB,E,6
3501,ESRB,T,13
3502,ESRB,E,6
3505,ESRB,T,13
3506,ESRB,E,6
3508,ESRB,E,6
3511,ESRB,T,13
3512,ESRB,M,17
3513,ESRB,T,13
3514,ESRB,E,6
3515,ESRB,E,6
3516,ESRB,E,6
3517,ESRB,E,6
3523,ESRB,E,6
3531,ESRB,E,6
3535,ESRB,M,17
3536,ESRB,E,6
3537,ESRB,E,6
3538,ESRB,E,6
3539,ESRB,E,6
3544,ESRB,E,6
3546,ESRB,E,6
3547,ESRB,E,6
3548,ESRB,E,6
3550,ESRB,E,6
3551,ESRB,E,6
3552,ESRB,E,6
3553,ESRB,E,6
3554,ESRB,E,6
3558,ESRB,E,6
3559,ESRB,E,6
3560,ESRB,E,6
3561,ESRB,E,6
3562,ESRB,E,6
3563,ESRB,E,6
3564,ESRB,E,6
3567,ESRB,E,6
3568,PEGI,Twelve,12
3568,ESRB,T,13
3568,CERO,CERO_B,12
3573,ESRB,E,6
3573,PEGI,Seven,7
3575,ESRB,E,6
3580,ESRB,E,6
3582,ESRB,E,6
3583,ESRB,T,13
3584,ESRB,E,6
3585,ESRB,E,6
3586,ESRB,T,13
3587,ESRB,T,13
3589,ESRB,T,13
3590,ESRB,E,6
3593,ESRB,E,6
3595,ESRB,E,6
3596,ESRB,E,6
3598,ESRB,M,17
3598,CLASS_IND,ACB_G,3
3599,ESRB,M,17
3600,ESRB,E,6
3601,ESRB,E,6
3602,ESRB,E,6
3603,ESRB,E,6
3604,ESRB,E,6
3605,ESRB,E,6
3610,ESRB,E,6
3612,ESRB,E,6
3613,ESRB,E,6
3614,ESRB,E,6
3615,ESRB,E,6
3616,ESRB,E,6
3617,ESRB,E,6
3618,ESRB,E,6
3619,ESRB,E,6
3619,USK,USK_6,6
3620,ESRB,T,13
3621,ESRB,E,6
3622,ESRB,E,6
3624,ESRB,E,6
3628,ESRB,M,17
3629,ESRB,E,6
3629,PEGI,Three,3
3629,CERO,CERO_A,3
3630,ESRB,E,6
3631,ESRB,E,6
3632,ESRB,T,13
3633,ESRB,T,13
3634,ESRB,E,6
3635,ESRB,E,6
3636,ESRB,E,6
3637,ESRB,E,6
3641,ESRB,E,6
3642,ESRB,E,6
3643,ESRB,T,13
3644,ESRB,T,13
3645,ESRB,T,13
3646,ESRB,T,13
3647,ESRB,T,13
3648,ESRB,T,13
3648,PEGI,Twelve,12
3655,ESRB,E,6
3655,PEGI,Three,3
3655,CERO,CERO_A,3
3656,ESRB,E,6
3656,PEGI,Three,3
3656,CERO,CERO_A,3
3656,USK,USK_0,0
3656,ACB,ACB_PG,6
3656,CLASS_IND,CLASS_IND_Ten,10
3656,GRAC,GRAC_Twelve,12
3659,ESRB,E,6
3662,ESRB,E,6
3662,PEGI,Three,3
3663,ESRB,E,6
3663,PEGI,Seven,7
3663,CERO,CERO_A,3
3663,ACB,ACB_PG,6
3663,CLASS_IND,CLASS_IND_Ten,10
3663,GRAC,GRAC_Twelve,12
3665,ESRB,E10,10
3665,CLASS_IND,CLASS_IND_Ten,10
3665,PEGI,Twelve,12
3665,CERO,CERO_B,12
3666,ESRB,E,6
3666,PEGI,Three,3
3666,CERO,CERO_A,3
3666,CLASS_IND,CLASS_IND_Ten,10
3667,ESRB,T,13
3668,PEGI,Three,3
3668,ESRB,E,6
3669,ESRB,E10,10
3669,PEGI,Seven,7
3669,CLASS_IND,CLASS_IND_Twelve,12
3669,ACB,ACB_PG,6
3671,ESRB,E,6
3673,ESRB,E,6
3674,ESRB,E,6
3675,ESRB,T,13
3679,ESRB,E,6
3679,PEGI,Three,3
3683,CERO,CERO_A,3
3686,ESRB,E,6
3687,ESRB,E,6
3689,ESRB,E,6
3691,ESRB,E,6
3695,ESRB,E10,10
3695,PEGI,Twelve,12
3697,ESRB,E,6
3700,ESRB,E10,10
3700,PEGI,Twelve,12
3703,ESRB,T,13
3705,ESRB,E,6
3706,ESRB,E,6
3715,ESRB,E,6
3715,PEGI,Three,3
3715,CERO,CERO_A,3
3717,ESRB,E,6
3717,CERO,CERO_A,3
3717,CLASS_IND,CLASS_IND_Ten,10
3717,PEGI,Three,3
3718,ESRB,E,6
3718,PEGI,Three,3
3718,CERO,CERO_A,3
3719,ESRB,E,6
3719,CERO,CERO_A,3
3719,CLASS_IND,CLASS_IND_Ten,10
3719,PEGI,Three,3
3720,ESRB,E,6
3720,CERO,CERO_A,3
3720,PEGI,Three,3
3721,ESRB,E,6
3721,PEGI,Three,3
3721,CERO,CERO_A,3
3722,ESRB,E,6
3722,PEGI,Three,3
3722,CERO,CERO_A,3
3726,ESRB,E,6
3726,PEGI,Three,3
3728,ESRB,E,6
3728,PEGI,Three,3
3728,CERO,CERO_A,3
3729,ESRB,E,6
3729,CERO,CERO_A,3
3735,ESRB,M,17
3735,PEGI,Eighteen,18
3750,ESRB,M,17
3750,PEGI,Sixteen,16
3750,CERO,CERO_C,15
3761,PEGI,Sixteen,16
3761,ESRB,T,13
3762,ESRB,E,6
3764,PEGI,Three,3
3764,ESRB,E10,10
3765,PEGI,Seven,7
3765,ESRB,E10,10
3766,ESRB,E,6
3770,ESRB,M,17
3770,CERO,CERO_D,17
3773,ESRB,E,6
3777,ESRB,T,13
3777,PEGI,Twelve,12
3779,ESRB,E,6
3779,PEGI,Three,3
3779,ACB,ACB_M,12
3780,ESRB,E,6
3782,ESRB,T,13
3783,ESRB,T,13
3784,ESRB,E,6
3785,ESRB,T,13
3786,ESRB,E,6
3787,ESRB,E10,10
3788,ESRB,T,13
3789,PEGI,Three,3
3789,ESRB,E,6
3790,ESRB,E,6
3791,ESRB,E,6
3791,PEGI,Three,3
3792,ESRB,E10,10
3793,ESRB,T,13
3794,ESRB,E10,10
3795,ESRB,T,13
3795,PEGI,Twelve,12
3796,ESRB,T,13
3797,PEGI,Twelve,12
3797,ESRB,T,13
3802,PEGI,Sixteen,16
3802,ESRB,M,17
3803,ESRB,T,13
3803,PEGI,Twelve,12
3806,ESRB,M,17
3808,ESRB,T,13
3809,ESRB,T,13
3810,ESRB,E,6
3810,GRAC,GRAC_Twelve,12
3812,ESRB,M,17
3812,PEGI,Eighteen,18
3812,CERO,CERO_Z,18
3817,PEGI,Twelve,12
3817,ESRB,E10,10
3818,ESRB,E10,10
3819,ESRB,T,13
3821,ESRB,T,13
3821,PEGI,Twelve,12
3824,ESRB,T,13
3825,ESRB,T,13
3826,ESRB,M,17
3829,ESRB,T,13
3830,PEGI,Twelve,12
3830,ESRB,T,13
3830,GRAC,GRAC_Fifteen,15
3830,CERO,CERO_A,3
3832,ESRB,E,6
3833,ESRB,E,6
3835,ESRB,E,6
3836,ESRB,E,6
3837,ESRB,T,13
3838,ESRB,E,6
3838,PEGI,Three,3
3839,ESRB,T,13
3839,CERO,CERO_B,12
3840,ESRB,E,6
3840,PEGI,Three,3
3842,ESRB,T,13
3843,ESRB,T,13
3844,ESRB,T,13
3846,ESRB,T,13
3848,ESRB,E,6
3849,ESRB,E,6
3849,PEGI,Three,3
3850,ESRB,E,6
3851,PEGI,Twelve,12
3851,ESRB,T,13
3852,ESRB,T,13
3852,PEGI,Three,3
3855,ESRB,T,13
3859,ESRB,E10,10
3860,ESRB,E,6
3862,PEGI,Sixteen,16
3862,ESRB,M,17
3863,PEGI,Sixteen,16
3863,ESRB,T,13
3865,ESRB,E,6
3867,ESRB,E,6
3868,ESRB,E,6
3869,ESRB,T,13
3870,ESRB,T,13
3871,ESRB,T,13
3874,ESRB,T,13
3875,ESRB,M,17
3876,ESRB,M,17
3877,ESRB,T,13
3878,ESRB,E,6
3879,ESRB,T,13
3880,ESRB,E,6
3881,ESRB,E,6
3882,ESRB,E,6
3883,ESRB,E,6
3884,ESRB,E10,10
3886,ESRB,E,6
3887,ESRB,E,6
3889,PEGI,Three,3
3889,ESRB,E,6
3890,ESRB,T,13
3890,PEGI,Three,3
3892,ESRB,EC,3
3895,ESRB,T,13
3896,ESRB,T,13
3898,ESRB,T,13
3900,ESRB,T,13
3901,PEGI,Three,3
3901,ESRB,E,6
3902,ESRB,E,6
3903,ESRB,E,6
3906,ESRB,E,6
3907,ESRB,M,17
3907,CLASS_IND,ACB_G,3
3908,ESRB,T,13
3909,ESRB,T,13
3910,ESRB,E,6
3914,ESRB,T,13
3915,ESRB,T,13
3917,ESRB,E,6
3918,ESRB,T,13
3919,PEGI,Twelve,12
3919,PEGI,Three,3
3919,ESRB,E,6
3922,ESRB,E,6
3923,ESRB,E,6
3924,ESRB,E,6
3925,ESRB,T,13
3928,ESRB,M,17
3932,ESRB,T,13
3932,PEGI,Twelve,12
3933,ESRB,T,13
3934,ESRB,T,13
3935,ESRB,T,13
3936,ESRB,E,6
3937,ESRB,E,6
3939,ESRB,M,17
3939,PEGI,Eighteen,18
3940,ESRB,E,6
3941,PEGI,Three,3
3941,ESRB,E,6
3942,PEGI,Seven,7
3942,ESRB,E10,10
3943,PEGI,Three,3
3943,ESRB,E,6
3944,ESRB,E,6
3944,PEGI,Three,3
3946,ESRB,E,6
3946,PEGI,Seven,7
3947,ESRB,E,6
3949,ESRB,T,13
3950,ESRB,M,17
3951,ESRB,T,13
3952,PEGI,Three,3
3952,ESRB,E10,10
3953,PEGI,Three,3
3953,PEGI,Seven,7
3953,ESRB,E,6
3954,ESRB,T,13
3955,ESRB,E10,10
3956,ESRB,E,6
3959,ESRB,T,13
3960,ESRB,T,13
3963,ESRB,E,6
3964,ESRB,T,13
3966,PEGI,Eighteen,18
3966,ESRB,M,17
3967,ESRB,T,13
3968,ESRB,M,17
3968,PEGI,Eighteen,18
3968,CERO,CERO_D,17
3974,ESRB,T,13
3975,ESRB,T,13
3977,ESRB,E,6
3979,ESRB,E,6
3981,ESRB,T,13
3982,ESRB,T,13
3983,ESRB,E,6
3984,ESRB,E,6
3985,ESRB,E,6
3985,PEGI,Three,3
3986,ESRB,E,6
3986,PEGI,Three,3
3987,ESRB,E,6
3987,CLASS_IND,CLASS_IND_Ten,10
3987,CERO,CERO_A,3
3989,ESRB,E,6
3989,PEGI,Three,3
3989,CLASS_IND,CLASS_IND_Ten,10
3989,CERO,CERO_A,3
3989,USK,USK_0,0
3989,ACB,ACB_PG,6
3990,PEGI,Three,3
3990,ESRB,E,6
3990,CLASS_IND,CLASS_IND_Ten,10
3990,CERO,CERO_A,3
3991,ESRB,E,6
3992,ESRB,T,13
3992,PEGI,Sixteen,16
3993,ESRB,T,13
3994,ESRB,E,6
3995,ESRB,E,6
3998,ESRB,T,13
4000,ESRB,T,13
4001,ESRB,E,6
4003,ESRB,T,13
4004,ESRB,T,13
4005,ESRB,T,13
4006,PEGI,Sixteen,16
4006,ESRB,M,17
4007,ESRB,T,13
4007,PEGI,Twelve,12
4008,ESRB,M,17
4009,ESRB,E,6
4011,ESRB,M,17
4012,ESRB,T,13
4016,ESRB,E,6
4017,ESRB,E,6
4018,ESRB,E10,10
4018,ACB,ACB_M,12
4019,ESRB,T,13
4020,ESRB,E,6
4026,ESRB,T,13
4026,CERO,CERO_A,3
4027,ESRB,E,6
4028,ESRB,E,6
4029,ESRB,E,6
4030,ESRB,E,6
4030,PEGI,Three,3
4031,ESRB,E,6
4031,CLASS_IND,CLASS_IND_Ten,10
4032,ESRB,E,6
4033,ESRB,E,6
4034,ESRB,E,6
4035,ESRB,E,6
4036,ESRB,E,6
4037,ESRB,E,6
4038,ESRB,E,6
4039,ESRB,E,6
4041,PEGI,Three,3
4041,ESRB,E,6
4042,PEGI,Three,3
4042,ESRB,E,6
4043,ESRB,E,6
4044,ESRB,E10,10
4045,ESRB,E,6
4048,ESRB,E,6
4049,ESRB,E,6
4049,CERO,CERO_A,3
4050,ESRB,E10,10
4050,PEGI,Seven,7
4052,ESRB,T,13
4055,ESRB,E10,10
4056,ESRB,E,6
4056,PEGI,Three,3
4057,ESRB,E,6
4057,PEGI,Three,3
4061,ESRB,E,6
4063,ESRB,E,6
4064,ESRB,E,6
4065,ESRB,T,13
4065,PEGI,Seven,7
4067,ESRB,E,6
4070,ESRB,E,6
4071,ESRB,E,6
4075,ESRB,E,6
4076,ESRB,T,13
4078,ESRB,T,13
4079,ESRB,T,13
4080,ESRB,E,6
4082,ESRB,T,13
4083,ESRB,M,17
4083,PEGI,Sixteen,16
4086,ESRB,M,17
4087,ESRB,E,6
4088,ESRB,E,6
4089,ESRB,M,17
4090,ESRB,T,13
4091,ESRB,E,6
4092,ESRB,E,6
4093,ESRB,T,13
4094,ESRB,M,17
4095,ESRB,E,6
4096,ESRB,T,13
4097,ESRB,E,6
4100,ESRB,E,6
4101,ESRB,T,13
4102,PEGI,Seven,7
4102,ESRB,E,6
4103,PEGI,Twelve,12
4103,ESRB,M,17
4104,ESRB,E,6
4106,ESRB,E,6
4107,ESRB,E,6
4108,ESRB,E,6
4111,ESRB,E,6
4113,ESRB,M,17
4114,ESRB,M,17
4115,ESRB,T,13
4116,ESRB,M,17
4117,ESRB,M,17
4119,ESRB,E,6
4121,ESRB,M,17
4121,ACB,ACB_R18,18
4122,PEGI,Sixteen,16
4122,ESRB,M,17
4122,CLASS_IND,CLASS_IND_Eighteen,18
4125,ESRB,E,6
4126,ESRB,E,6
4127,ESRB,E,6
4128,PEGI,Twelve,12
4128,ESRB,T,13
4129,ESRB,T,13
4130,ESRB,M,17
4132,PEGI,Sixteen,16
4132,ESRB,M,17
4133,ESRB,E,6
4135,ESRB,T,13
4138,ESRB,E,6
4139,ESRB,E,6
4141,ESRB,E,6
4144,ESRB,T,13
4145,ESRB,T,13
4149,ESRB,E,6
4152,ESRB,T,13
4152,PEGI,Twelve,12
4153,ESRB,T,13
4154,ESRB,T,13
4154,PEGI,Twelve,12
4156,ESRB,E,6
4156,PEGI,Three,3
4156,CERO,CERO_A,3
4156,USK,USK_0,0
4156,ACB,ACB_PG,6
4156,CLASS_IND,CLASS_IND_Ten,10
4157,ESRB,E,6
4157,PEGI,Three,3
4158,ESRB,E,6
4158,GRAC,GRAC_Twelve,12
4159,ESRB,T,13
4160,ESRB,M,17
4163,ESRB,E,6
4163,PEGI,Three,3
4164,PEGI,Twelve,12
4164,ESRB,T,13
4168,ESRB,E,6
4169,ESRB,M,17
4170,ESRB,M,17
4171,ESRB,T,13
4173,ESRB,E,6
4174,PEGI,Seven,7
4174,ESRB,E,6
4175,ESRB,E,6
4176,ESRB,E,6
4178,PEGI,Three,3
4178,CERO,CERO_A,3
4178,ESRB,E,6
4179,ESRB,E,6
4180,ESRB,T,13
