ageID,ratingOrgID,ratingID,ratingOrg,rating,ageAbove
17749,1,8,ESRB,E,6
17753,1,8,ESRB,E,6
17768,1,8,ESRB,E,6
17777,2,1,PEGI,Three,3
17786,2,3,PEGI,Twelve,12
17789,1,8,ESRB,E,6
17792,2,1,PEGI,Three,3
17793,1,8,ESRB,E,6
17802,1,8,ESRB,E,6
17806,2,3,PEGI,Twelve,12
17808,2,2,PEGI,Seven,7
17809,1,8,ESRB,E,6
17815,1,8,ESRB,E,6
17831,1,8,ESRB,E,6
17835,2,1,PEGI,Three,3
17846,1,8,ESRB,E,6
17847,2,3,PEGI,Twelve,12
17867,2,2,PEGI,Seven,7
17873,1,8,ESRB,E,6
17874,1,8,ESRB,E,6
17875,1,8,ESRB,E,6
17877,1,8,ESRB,E,6
17879,1,8,ESRB,E,6
17880,1,8,ESRB,E,6
17897,2,1,PEGI,Three,3
17900,2,2,PEGI,Seven,7
17913,2,3,PEGI,Twelve,12
17922,1,8,ESRB,E,6
17927,2,3,PEGI,Twelve,12
17934,2,4,PEGI,Sixteen,16
17938,1,8,ESRB,E,6
17940,1,8,ESRB,E,6
17949,2,4,PEGI,Sixteen,16
17953,1,8,ESRB,E,6
17954,2,1,PEGI,Three,3
17969,1,8,ESRB,E,6
17970,1,8,ESRB,E,6
17971,2,1,PEGI,Three,3
17973,2,2,PEGI,Seven,7
17977,1,8,ESRB,E,6
17981,2,1,PEGI,Three,3
17990,1,8,ESRB,E,6
17991,2,1,PEGI,Three,3
18000,1,8,ESRB,E,6
18003,2,5,PEGI,Eighteen,18
18013,1,8,ESRB,E,6
18030,1,8,ESRB,E,6
18031,2,1,PEGI,Three,3
18040,2,1,PEGI,Three,3
18045,2,5,PEGI,Eighteen,18
18048,2,4,PEGI,Sixteen,16
18052,2,1,PEGI,Three,3
18061,2,2,PEGI,Seven,7
18063,1,8,ESRB,E,6
18072,1,8,ESRB,E,6
18074,2,4,PEGI,Sixteen,16
18075,2,1,PEGI,Three,3
18076,1,8,ESRB,E,6
18077,1,8,ESRB,E,6
18078,2,1,PEGI,Three,3
18079,1,8,ESRB,E,6
18086,1,10,ESRB,T,13
18093,2,3,PEGI,Twelve,12
18095,2,1,PEGI,Three,3
18101,1,8,ESRB,E,6
18103,1,8,ESRB,E,6
18124,1,8,ESRB,E,6
18125,2,1,PEGI,Three,3
18130,2,2,PEGI,Seven,7
18140,2,3,PEGI,Twelve,12
18151,2,3,PEGI,Twelve,12
18173,1,8,ESRB,E,6
18174,1,10,ESRB,T,13
18189,2,3,PEGI,Twelve,12
18201,2,5,PEGI,Eighteen,18
18205,1,8,ESRB,E,6
18219,1,8,ESRB,E,6
18227,1,8,ESRB,E,6
18231,2,2,PEGI,Seven,7
18235,1,8,ESRB,E,6
18236,2,1,PEGI,Three,3
18238,2,1,PEGI,Three,3
18254,1,8,ESRB,E,6
18256,2,4,PEGI,Sixteen,16
18264,2,4,PEGI,Sixteen,16
18276,1,8,ESRB,E,6
18281,1,8,ESRB,E,6
18295,2,3,PEGI,Twelve,12
18298,2,1,PEGI,Three,3
18307,1,8,ESRB,E,6
18312,1,8,ESRB,E,6
18333,2,1,PEGI,Three,3
18343,1,8,ESRB,E,6
18348,1,8,ESRB,E,6
18349,2,3,PEGI,Twelve,12
18353,2,3,PEGI,Twelve,12
18359,1,8,ESRB,E,6
18360,2,1,PEGI,Three,3
18363,1,8,ESRB,E,6
18368,2,3,PEGI,Twelve,12
18374,1,8,ESRB,E,6
18377,1,8,ESRB,E,6
18394,1,8,ESRB,E,6
18398,2,2,PEGI,Seven,7
18402,1,10,ESRB,T,13
18411,1,8,ESRB,E,6
18415,1,8,ESRB,E,6
18416,1,8,ESRB,E,6
18421,1,8,ESRB,E,6
18435,2,1,PEGI,Three,3
18436,1,8,ESRB,E,6
18451,1,8,ESRB,E,6
18452,2,1,PEGI,Three,3
18456,1,8,ESRB,E,6
18458,1,8,ESRB,E,6
18460,2,1,PEGI,Three,3
18480,1,10,ESRB,T,13
18485,1,8,ESRB,E,6
18492,2,4,PEGI,Sixteen,16
18493,1,8,ESRB,E,6
18508,2,2,PEGI,Seven,7
18520,1,8,ESRB,E,6
18522,1,8,ESRB,E,6
18525,2,1,PEGI,Three,3
18530,1,8,ESRB,E,6
18531,2,1,PEGI,Three,3
18534,1,8,ESRB,E,6
18535,1,8,ESRB,E,6
18539,1,10,ESRB,T,13
18550,2,1,PEGI,Three,3
18551,1,8,ESRB,E,6
18578,1,8,ESRB,E,6
18590,2,1,PEGI,Three,3
18596,1,8,ESRB,E,6
18597,2,1,PEGI,Three,3
18602,2,1,PEGI,Three,3
18603,1,8,ESRB,E,6
18614,1,8,ESRB,E,6
18615,2,1,PEGI,Three,3
18619,1,8,ESRB,E,6
18634,1,10,ESRB,T,13
18636,1,8,ESRB,E,6
18655,2,1,PEGI,Three,3
18669,1,8,ESRB,E,6
18683,1,8,ESRB,E,6
18684,1,8,ESRB,E,6
18694,1,8,ESRB,E,6
18700,2,3,PEGI,Twelve,12
18707,1,8,ESRB,E,6
18711,1,8,ESRB,E,6
18714,1,8,ESRB,E,6
18720,2,2,PEGI,Seven,7
18723,1,8,ESRB,E,6
18730,1,8,ESRB,E,6
18733,1,8,ESRB,E,6
18749,1,8,ESRB,E,6
18751,1,8,ESRB,E,6
18753,1,8,ESRB,E,6
18754,2,1,PEGI,Three,3
18756,2,2,PEGI,Seven,7
18757,1,8,ESRB,E,6
18762,2,2,PEGI,Seven,7
18765,1,8,ESRB,E,6
18766,2,1,PEGI,Three,3
18776,2,4,PEGI,Sixteen,16
18792,2,1,PEGI,Three,3
18795,1,8,ESRB,E,6
18810,1,8,ESRB,E,6
18811,2,1,PEGI,Three,3
18823,2,1,PEGI,Three,3
18824,1,8,ESRB,E,6
18833,2,3,PEGI,Twelve,12
18834,1,8,ESRB,E,6
18836,2,1,PEGI,Three,3
18842,1,8,ESRB,E,6
18892,1,8,ESRB,E,6
18893,1,8,ESRB,E,6
18902,2,3,PEGI,Twelve,12
18905,1,8,ESRB,E,6
18908,2,3,PEGI,Twelve,12
18920,2,1,PEGI,Three,3
18923,1,8,ESRB,E,6
18928,2,4,PEGI,Sixteen,16
18931,1,8,ESRB,E,6
18938,2,1,PEGI,Three,3
18951,1,8,ESRB,E,6
18965,1,8,ESRB,E,6
18974,2,3,PEGI,Twelve,12
18987,2,1,PEGI,Three,3
18989,2,1,PEGI,Three,3
19023,2,1,PEGI,Three,3
19050,2,3,PEGI,Twelve,12
19062,1,8,ESRB,E,6
19076,1,8,ESRB,E,6
19083,1,10,ESRB,T,13
19095,2,1,PEGI,Three,3
19097,1,8,ESRB,E,6
19102,2,3,PEGI,Twelve,12
19106,2,2,PEGI,Seven,7
19107,1,8,ESRB,E,6
19110,1,8,ESRB,E,6
19112,1,8,ESRB,E,6
19129,1,9,ESRB,E10,10
19176,2,3,PEGI,Twelve,12
19181,2,1,PEGI,Three,3
19183,1,8,ESRB,E,6
19184,1,8,ESRB,E,6
19197,2,5,PEGI,Eighteen,18
19201,1,8,ESRB,E,6
19208,1,10,ESRB,T,13
19211,2,1,PEGI,Three,3
19225,1,8,ESRB,E,6
19246,2,1,PEGI,Three,3
19247,1,8,ESRB,E,6
19249,1,8,ESRB,E,6
19259,1,8,ESRB,E,6
19264,1,8,ESRB,E,6
19271,1,8,ESRB,E,6
19282,1,8,ESRB,E,6
19283,2,1,PEGI,Three,3
19290,1,8,ESRB,E,6
19321,1,8,ESRB,E,6
19323,2,5,PEGI,Eighteen,18
19325,1,8,ESRB,E,6
19330,2,1,PEGI,Three,3
19357,1,8,ESRB,E,6
19360,2,3,PEGI,Twelve,12
19364,1,9,ESRB,E10,10
19365,2,1,PEGI,Three,3
19380,1,8,ESRB,E,6
19384,1,8,ESRB,E,6
19411,1,8,ESRB,E,6
19428,1,8,ESRB,E,6
19447,1,8,ESRB,E,6
19451,1,8,ESRB,E,6
19462,2,3,PEGI,Twelve,12
19470,2,3,PEGI,Twelve,12
19475,1,8,ESRB,E,6
19476,1,8,ESRB,E,6
19479,2,3,PEGI,Twelve,12
19496,1,8,ESRB,E,6
19508,1,8,ESRB,E,6
19513,2,1,PEGI,Three,3
19535,1,8,ESRB,E,6
19536,2,1,PEGI,Three,3
19537,1,8,ESRB,E,6
19538,1,8,ESRB,E,6
19540,1,8,ESRB,E,6
19541,2,1,PEGI,Three,3
19549,1,8,ESRB,E,6
19557,1,8,ESRB,E,6
19567,1,8,ESRB,E,6
19581,2,4,PEGI,Sixteen,16
19583,1,8,ESRB,E,6
19586,2,1,PEGI,Three,3
19589,2,3,PEGI,Twelve,12
19598,1,11,ESRB,M,17
19610,2,3,PEGI,Twelve,12
19615,2,1,PEGI,Three,3
19616,1,8,ESRB,E,6
19630,1,8,ESRB,E,6
19631,1,8,ESRB,E,6
19636,2,1,PEGI,Three,3
19640,2,1,PEGI,Three,3
19641,1,8,ESRB,E,6
19642,1,8,ESRB,E,6
19644,1,8,ESRB,E,6
19655,2,4,PEGI,Sixteen,16
19657,1,8,ESRB,E,6
19677,2,3,PEGI,Twelve,12
19681,1,8,ESRB,E,6
19687,1,8,ESRB,E,6
19688,2,1,PEGI,Three,3
19697,2,4,PEGI,Sixteen,16
19698,2,4,PEGI,Sixteen,16
19708,1,8,ESRB,E,6
19711,2,1,PEGI,Three,3
19712,1,8,ESRB,E,6
19718,1,8,ESRB,E,6
19721,1,8,ESRB,E,6
19725,1,8,ESRB,E,6
19745,1,8,ESRB,E,6
19748,1,8,ESRB,E,6
19758,1,8,ESRB,E,6
19763,1,8,ESRB,E,6
19769,1,8,ESRB,E,6
19780,1,8,ESRB,E,6
19784,1,8,ESRB,E,6
19790,2,4,PEGI,Sixteen,16
19805,2,4,PEGI,Sixteen,16
19814,1,8,ESRB,E,6
19816,1,8,ESRB,E,6
19818,2,4,PEGI,Sixteen,16
19821,1,8,ESRB,E,6
19823,1,8,ESRB,E,6
19832,2,3,PEGI,Twelve,12
19843,2,2,PEGI,Seven,7
19844,1,10,ESRB,T,13
19847,1,11,ESRB,M,17
19850,1,9,ESRB,E10,10
19859,1,8,ESRB,E,6
19907,1,9,ESRB,E10,10
19916,1,11,ESRB,M,17
19918,1,11,ESRB,M,17
19936,1,10,ESRB,T,13
19979,1,11,ESRB,M,17
19993,2,1,PEGI,Three,3
20002,2,3,PEGI,Twelve,12
20020,2,3,PEGI,Twelve,12
20047,2,1,PEGI,Three,3
20055,1,10,ESRB,T,13
20099,1,8,ESRB,E,6
20101,1,8,ESRB,E,6
20119,2,1,PEGI,Three,3
20123,1,8,ESRB,E,6
20125,2,2,PEGI,Seven,7
20129,2,4,PEGI,Sixteen,16
20130,1,8,ESRB,E,6
20138,2,1,PEGI,Three,3
20139,1,8,ESRB,E,6
20147,1,8,ESRB,E,6
20149,1,8,ESRB,E,6
20155,2,2,PEGI,Seven,7
20159,2,1,PEGI,Three,3
20170,1,8,ESRB,E,6
20172,1,8,ESRB,E,6
20185,1,8,ESRB,E,6
20210,1,8,ESRB,E,6
20211,2,1,PEGI,Three,3
20212,1,8,ESRB,E,6
20217,1,8,ESRB,E,6
20220,1,8,ESRB,E,6
20223,1,9,ESRB,E10,10
20230,1,11,ESRB,M,17
20244,1,8,ESRB,E,6
20245,2,1,PEGI,Three,3
20253,1,8,ESRB,E,6
20254,2,1,PEGI,Three,3
20271,1,8,ESRB,E,6
20272,2,1,PEGI,Three,3
20312,1,8,ESRB,E,6
20313,2,1,PEGI,Three,3
20346,1,8,ESRB,E,6
20354,1,8,ESRB,E,6
20361,1,8,ESRB,E,6
20362,2,3,PEGI,Twelve,12
20374,1,8,ESRB,E,6
20375,1,8,ESRB,E,6
20376,1,8,ESRB,E,6
20403,1,8,ESRB,E,6
20408,1,8,ESRB,E,6
20421,2,1,PEGI,Three,3
20426,2,1,PEGI,Three,3
20427,1,8,ESRB,E,6
20436,1,8,ESRB,E,6
20472,2,1,PEGI,Three,3
20476,2,1,PEGI,Three,3
20486,2,1,PEGI,Three,3
20487,1,8,ESRB,E,6
20491,2,1,PEGI,Three,3
20518,1,10,ESRB,T,13
20519,2,4,PEGI,Sixteen,16
20530,1,11,ESRB,M,17
20546,2,4,PEGI,Sixteen,16
20551,1,8,ESRB,E,6
20552,2,1,PEGI,Three,3
20561,1,8,ESRB,E,6
20657,1,11,ESRB,M,17
20665,1,10,ESRB,T,13
20689,1,8,ESRB,E,6
20699,1,10,ESRB,T,13
20700,1,10,ESRB,T,13
20708,1,8,ESRB,E,6
20713,2,4,PEGI,Sixteen,16
20715,2,4,PEGI,Sixteen,16
20761,1,8,ESRB,E,6
20804,1,8,ESRB,E,6
20805,2,2,PEGI,Seven,7
20829,1,8,ESRB,E,6
20833,1,7,ESRB,EC,3
20841,1,10,ESRB,T,13
20849,1,10,ESRB,T,13
20851,1,8,ESRB,E,6
20890,1,8,ESRB,E,6
20894,1,8,ESRB,E,6
20962,2,3,PEGI,Twelve,12
20973,1,8,ESRB,E,6
20974,2,1,PEGI,Three,3
20977,1,8,ESRB,E,6
21042,1,10,ESRB,T,13
21171,1,8,ESRB,E,6
21172,1,8,ESRB,E,6
21185,2,2,PEGI,Seven,7
21193,1,8,ESRB,E,6
21194,2,1,PEGI,Three,3
21195,1,8,ESRB,E,6
21206,1,8,ESRB,E,6
21254,1,11,ESRB,M,17
21256,1,8,ESRB,E,6
21281,1,9,ESRB,E10,10
21282,1,8,ESRB,E,6
21317,1,9,ESRB,E10,10
21318,2,3,PEGI,Twelve,12
21319,1,11,ESRB,M,17
21320,2,3,PEGI,Twelve,12
21333,1,9,ESRB,E10,10
21334,2,2,PEGI,Seven,7
21350,2,3,PEGI,Twelve,12
21364,2,5,PEGI,Eighteen,18
21366,1,11,ESRB,M,17
21367,2,5,PEGI,Eighteen,18
21372,1,11,ESRB,M,17
21378,2,5,PEGI,Eighteen,18
21416,2,4,PEGI,Sixteen,16
21420,1,10,ESRB,T,13
21426,1,10,ESRB,T,13
21427,1,8,ESRB,E,6
21475,1,10,ESRB,T,13
21476,2,3,PEGI,Twelve,12
21477,1,10,ESRB,T,13
21486,2,3,PEGI,Twelve,12
21588,2,1,PEGI,Three,3
21589,2,3,PEGI,Twelve,12
21594,1,10,ESRB,T,13
21603,1,11,ESRB,M,17
21604,2,4,PEGI,Sixteen,16
21610,2,2,PEGI,Seven,7
21611,2,2,PEGI,Seven,7
21612,2,3,PEGI,Twelve,12
21615,2,3,PEGI,Twelve,12
21660,1,10,ESRB,T,13
21699,1,8,ESRB,E,6
22073,1,8,ESRB,E,6
22122,1,8,ESRB,E,6
22202,1,9,ESRB,E10,10
22203,2,3,PEGI,Twelve,12
22218,1,8,ESRB,E,6
22323,1,8,ESRB,E,6
22430,2,3,PEGI,Twelve,12
22579,1,11,ESRB,M,17
22615,2,4,PEGI,Sixteen,16
22652,1,8,ESRB,E,6
22653,2,1,PEGI,Three,3
22704,2,1,PEGI,Three,3
22708,1,10,ESRB,T,13
22709,2,3,PEGI,Twelve,12
22746,1,10,ESRB,T,13
22747,2,3,PEGI,Twelve,12
22748,2,1,PEGI,Three,3
22763,1,10,ESRB,T,13
22764,2,3,PEGI,Twelve,12
22766,2,3,PEGI,Twelve,12
22822,1,10,ESRB,T,13
22823,2,3,PEGI,Twelve,12
22855,1,8,ESRB,E,6
22856,1,8,ESRB,E,6
22970,2,2,PEGI,Seven,7
22979,1,8,ESRB,E,6
22980,2,1,PEGI,Three,3
22981,1,9,ESRB,E10,10
22982,2,1,PEGI,Three,3
23077,2,1,PEGI,Three,3
23089,2,4,PEGI,Sixteen,16
23090,1,10,ESRB,T,13
23103,1,11,ESRB,M,17
23104,2,4,PEGI,Sixteen,16
23120,1,10,ESRB,T,13
23121,2,3,PEGI,Twelve,12
23140,2,4,PEGI,Sixteen,16
23192,1,8,ESRB,E,6
23193,2,1,PEGI,Three,3
23199,2,1,PEGI,Three,3
23257,2,4,PEGI,Sixteen,16
23358,1,11,ESRB,M,17
23366,1,8,ESRB,E,6
23377,1,8,ESRB,E,6
23440,2,3,PEGI,Twelve,12
23441,1,9,ESRB,E10,10
23470,2,1,PEGI,Three,3
23546,1,10,ESRB,T,13
23547,2,3,PEGI,Twelve,12
23646,1,8,ESRB,E,6
23660,1,8,ESRB,E,6
23661,2,1,PEGI,Three,3
23747,1,11,ESRB,M,17
23748,2,5,PEGI,Eighteen,18
23757,2,4,PEGI,Sixteen,16
23784,2,2,PEGI,Seven,7
23785,1,8,ESRB,E,6
23786,2,1,PEGI,Three,3
23787,2,1,PEGI,Three,3
23796,2,4,PEGI,Sixteen,16
23806,1,11,ESRB,M,17
23829,2,1,PEGI,Three,3
23857,2,4,PEGI,Sixteen,16
23900,1,8,ESRB,E,6
23913,1,10,ESRB,T,13
23999,2,5,PEGI,Eighteen,18
24000,2,4,PEGI,Sixteen,16
24003,2,2,PEGI,Seven,7
24005,1,11,ESRB,M,17
24006,2,4,PEGI,Sixteen,16
24011,2,4,PEGI,Sixteen,16
24044,1,8,ESRB,E,6
24051,1,10,ESRB,T,13
24059,2,1,PEGI,Three,3
24067,1,10,ESRB,T,13
24071,2,1,PEGI,Three,3
24078,2,3,PEGI,Twelve,12
24079,1,10,ESRB,T,13
24086,1,11,ESRB,M,17
24257,2,1,PEGI,Three,3
24295,1,10,ESRB,T,13
24359,1,8,ESRB,E,6
24435,1,10,ESRB,T,13
24487,2,3,PEGI,Twelve,12
24512,1,8,ESRB,E,6
24523,1,8,ESRB,E,6
24535,2,4,PEGI,Sixteen,16
24551,1,8,ESRB,E,6
24568,1,11,ESRB,M,17
24569,2,3,PEGI,Twelve,12
24591,2,5,PEGI,Eighteen,18
24599,2,5,PEGI,Eighteen,18
24613,1,10,ESRB,T,13
24614,2,4,PEGI,Sixteen,16
24701,1,8,ESRB,E,6
24763,2,1,PEGI,Three,3
24771,1,8,ESRB,E,6
24792,1,11,ESRB,M,17
24793,2,5,PEGI,Eighteen,18
24830,1,8,ESRB,E,6
24864,2,2,PEGI,Seven,7
24869,2,4,PEGI,Sixteen,16
24870,1,10,ESRB,T,13
24883,1,8,ESRB,E,6
24888,1,11,ESRB,M,17
24897,1,11,ESRB,M,17
24916,2,4,PEGI,Sixteen,16
24930,2,1,PEGI,Three,3
24996,1,10,ESRB,T,13
25003,2,3,PEGI,Twelve,12
25015,1,11,ESRB,M,17
25016,2,4,PEGI,Sixteen,16
25037,1,10,ESRB,T,13
25042,1,9,ESRB,E10,10
25043,2,1,PEGI,Three,3
25044,1,9,ESRB,E10,10
25065,2,4,PEGI,Sixteen,16
25068,1,11,ESRB,M,17
25069,2,4,PEGI,Sixteen,16
25099,2,4,PEGI,Sixteen,16
25168,2,5,PEGI,Eighteen,18
25176,2,4,PEGI,Sixteen,16
25196,1,10,ESRB,T,13
25197,2,3,PEGI,Twelve,12
25206,2,2,PEGI,Seven,7
25241,2,4,PEGI,Sixteen,16
25243,1,9,ESRB,E10,10
25244,2,1,PEGI,Three,3
25245,2,3,PEGI,Twelve,12
25283,1,8,ESRB,E,6
25284,2,3,PEGI,Twelve,12
25295,1,8,ESRB,E,6
25296,2,1,PEGI,Three,3
25297,1,10,ESRB,T,13
25341,1,8,ESRB,E,6
25342,2,4,PEGI,Sixteen,16
25348,2,2,PEGI,Seven,7
25354,2,5,PEGI,Eighteen,18
25355,2,4,PEGI,Sixteen,16
25358,2,5,PEGI,Eighteen,18
25360,2,3,PEGI,Twelve,12
25421,2,1,PEGI,Three,3
25440,1,11,ESRB,M,17
25441,2,4,PEGI,Sixteen,16
25501,1,11,ESRB,M,17
25505,1,9,ESRB,E10,10
25513,1,8,ESRB,E,6
25514,1,11,ESRB,M,17
25521,1,8,ESRB,E,6
25628,1,8,ESRB,E,6
25739,2,4,PEGI,Sixteen,16
25899,1,8,ESRB,E,6
25919,1,8,ESRB,E,6
26010,2,3,PEGI,Twelve,12
26022,1,10,ESRB,T,13
26054,1,11,ESRB,M,17
26055,2,3,PEGI,Twelve,12
26078,1,10,ESRB,T,13
26134,1,11,ESRB,M,17
26294,1,9,ESRB,E10,10
26295,1,8,ESRB,E,6
26298,1,10,ESRB,T,13
26299,1,11,ESRB,M,17
26302,2,4,PEGI,Sixteen,16
26305,1,10,ESRB,T,13
26306,1,11,ESRB,M,17
26307,1,10,ESRB,T,13
26308,1,9,ESRB,E10,10
26394,2,5,PEGI,Eighteen,18
26411,2,3,PEGI,Twelve,12
26417,2,5,PEGI,Eighteen,18
26484,1,9,ESRB,E10,10
26485,2,1,PEGI,Three,3
26548,2,1,PEGI,Three,3
26585,1,8,ESRB,E,6
26592,2,1,PEGI,Three,3
26760,2,3,PEGI,Twelve,12
26830,1,8,ESRB,E,6
26837,1,8,ESRB,E,6
26845,1,8,ESRB,E,6
26852,1,8,ESRB,E,6
26896,1,8,ESRB,E,6
26915,1,8,ESRB,E,6
26939,1,8,ESRB,E,6
27061,1,10,ESRB,T,13
27070,2,2,PEGI,Seven,7
27200,2,1,PEGI,Three,3
27202,1,9,ESRB,E10,10
27227,2,3,PEGI,Twelve,12
27309,1,8,ESRB,E,6
27364,1,8,ESRB,E,6
27366,2,1,PEGI,Three,3
27392,2,3,PEGI,Twelve,12
27393,2,4,PEGI,Sixteen,16
27409,2,1,PEGI,Three,3
27410,2,3,PEGI,Twelve,12
27416,2,4,PEGI,Sixteen,16
27431,2,1,PEGI,Three,3
27497,2,3,PEGI,Twelve,12
27507,2,2,PEGI,Seven,7
27523,1,8,ESRB,E,6
27526,1,8,ESRB,E,6
27532,2,4,PEGI,Sixteen,16
27533,2,1,PEGI,Three,3
27538,2,5,PEGI,Eighteen,18
27551,1,10,ESRB,T,13
27567,2,3,PEGI,Twelve,12
27570,2,1,PEGI,Three,3
27573,1,10,ESRB,T,13
27574,1,8,ESRB,E,6
27575,1,8,ESRB,E,6
27592,1,9,ESRB,E10,10
27593,1,8,ESRB,E,6
27621,1,10,ESRB,T,13
27622,2,4,PEGI,Sixteen,16
27701,1,8,ESRB,E,6
27702,2,1,PEGI,Three,3
27708,2,1,PEGI,Three,3
27723,2,1,PEGI,Three,3
27741,2,1,PEGI,Three,3
27819,1,10,ESRB,T,13
27820,2,3,PEGI,Twelve,12
27825,1,8,ESRB,E,6
27826,2,1,PEGI,Three,3
27827,1,8,ESRB,E,6
27828,2,1,PEGI,Three,3
27833,1,10,ESRB,T,13
27834,2,3,PEGI,Twelve,12
27860,2,3,PEGI,Twelve,12
27909,2,4,PEGI,Sixteen,16
27911,1,8,ESRB,E,6
27916,1,8,ESRB,E,6
27919,2,5,PEGI,Eighteen,18
27923,2,4,PEGI,Sixteen,16
27925,2,4,PEGI,Sixteen,16
27927,2,4,PEGI,Sixteen,16
27938,1,9,ESRB,E10,10
27939,2,2,PEGI,Seven,7
27959,1,10,ESRB,T,13
28005,1,10,ESRB,T,13
28006,2,2,PEGI,Seven,7
28020,2,1,PEGI,Three,3
28022,2,3,PEGI,Twelve,12
28025,2,5,PEGI,Eighteen,18
28041,1,8,ESRB,E,6
28042,1,8,ESRB,E,6
28043,2,2,PEGI,Seven,7
28044,1,10,ESRB,T,13
28045,2,2,PEGI,Seven,7
28051,2,4,PEGI,Sixteen,16
28054,1,9,ESRB,E10,10
28069,2,4,PEGI,Sixteen,16
28075,1,11,ESRB,M,17
28076,2,5,PEGI,Eighteen,18
28088,2,3,PEGI,Twelve,12
28089,1,11,ESRB,M,17
28091,1,11,ESRB,M,17
28092,2,3,PEGI,Twelve,12
28098,2,1,PEGI,Three,3
28099,2,1,PEGI,Three,3
28100,1,8,ESRB,E,6
28101,2,1,PEGI,Three,3
28104,2,1,PEGI,Three,3
28106,2,1,PEGI,Three,3
28107,1,9,ESRB,E10,10
28110,1,11,ESRB,M,17
28111,2,3,PEGI,Twelve,12
28117,2,3,PEGI,Twelve,12
28118,2,1,PEGI,Three,3
28119,1,11,ESRB,M,17
28120,2,5,PEGI,Eighteen,18
28123,1,11,ESRB,M,17
28124,2,5,PEGI,Eighteen,18
28126,2,4,PEGI,Sixteen,16
28127,2,5,PEGI,Eighteen,18
28137,1,10,ESRB,T,13
28142,1,10,ESRB,T,13
28143,1,10,ESRB,T,13
28144,2,3,PEGI,Twelve,12
28146,1,10,ESRB,T,13
28149,1,10,ESRB,T,13
28150,2,3,PEGI,Twelve,12
28157,1,10,ESRB,T,13
28158,1,8,ESRB,E,6
28167,2,1,PEGI,Three,3
28171,2,1,PEGI,Three,3
28178,1,8,ESRB,E,6
28179,1,8,ESRB,E,6
28181,1,8,ESRB,E,6
28182,1,8,ESRB,E,6
28184,1,8,ESRB,E,6
28196,1,10,ESRB,T,13
28210,1,10,ESRB,T,13
28211,1,10,ESRB,T,13
28220,2,3,PEGI,Twelve,12
28222,2,3,PEGI,Twelve,12
28223,2,1,PEGI,Three,3
28225,1,10,ESRB,T,13
28227,1,10,ESRB,T,13
28228,1,10,ESRB,T,13
28232,2,1,PEGI,Three,3
28234,2,4,PEGI,Sixteen,16
28235,1,10,ESRB,T,13
28236,2,3,PEGI,Twelve,12
28239,2,4,PEGI,Sixteen,16
28247,2,3,PEGI,Twelve,12
28260,1,10,ESRB,T,13
28261,1,11,ESRB,M,17
28291,2,5,PEGI,Eighteen,18
28293,2,4,PEGI,Sixteen,16
28300,1,10,ESRB,T,13
28301,1,8,ESRB,E,6
28313,1,10,ESRB,T,13
28322,1,10,ESRB,T,13
28323,2,1,PEGI,Three,3
28326,1,11,ESRB,M,17
28327,2,4,PEGI,Sixteen,16
28328,2,4,PEGI,Sixteen,16
28332,2,5,PEGI,Eighteen,18
28345,2,3,PEGI,Twelve,12
28347,2,3,PEGI,Twelve,12
28348,2,2,PEGI,Seven,7
28349,2,3,PEGI,Twelve,12
28370,2,2,PEGI,Seven,7
28374,1,8,ESRB,E,6
28376,2,4,PEGI,Sixteen,16
28387,1,8,ESRB,E,6
28390,2,1,PEGI,Three,3
28396,2,2,PEGI,Seven,7
28397,1,10,ESRB,T,13
28398,2,3,PEGI,Twelve,12
28399,1,10,ESRB,T,13
28400,2,3,PEGI,Twelve,12
28401,1,10,ESRB,T,13
28402,2,3,PEGI,Twelve,12
28403,2,1,PEGI,Three,3
28404,1,8,ESRB,E,6
28405,2,3,PEGI,Twelve,12
28406,2,3,PEGI,Twelve,12
28413,1,10,ESRB,T,13
28414,1,10,ESRB,T,13
28415,2,3,PEGI,Twelve,12
28419,1,8,ESRB,E,6
28436,2,3,PEGI,Twelve,12
28437,2,1,PEGI,Three,3
28446,2,1,PEGI,Three,3
28468,1,8,ESRB,E,6
28469,1,10,ESRB,T,13
28470,2,3,PEGI,Twelve,12
28476,2,1,PEGI,Three,3
28496,2,1,PEGI,Three,3
28497,2,1,PEGI,Three,3
28498,2,1,PEGI,Three,3
28500,2,2,PEGI,Seven,7
28502,1,8,ESRB,E,6
28503,2,1,PEGI,Three,3
28504,1,8,ESRB,E,6
28506,2,1,PEGI,Three,3
28510,2,5,PEGI,Eighteen,18
28518,2,1,PEGI,Three,3
28526,2,2,PEGI,Seven,7
28529,1,10,ESRB,T,13
28530,2,3,PEGI,Twelve,12
28531,1,10,ESRB,T,13
28532,2,3,PEGI,Twelve,12
28534,1,8,ESRB,E,6
28565,1,8,ESRB,E,6
28566,2,3,PEGI,Twelve,12
28570,1,8,ESRB,E,6
28571,2,1,PEGI,Three,3
28594,2,5,PEGI,Eighteen,18
28595,2,4,PEGI,Sixteen,16
28596,1,11,ESRB,M,17
28604,1,11,ESRB,M,17
28605,2,5,PEGI,Eighteen,18
28608,1,8,ESRB,E,6
28609,2,3,PEGI,Twelve,12
28610,1,10,ESRB,T,13
28613,1,10,ESRB,T,13
28614,2,3,PEGI,Twelve,12
28617,1,8,ESRB,E,6
28618,2,1,PEGI,Three,3
28624,1,10,ESRB,T,13
